,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types,subtypes
6067,Concealing Curtains,B,1.0,{B},0.0,4.0,,"Defender
{2}{B}: Transform Concealing Curtains. Activate only as a sorcery.",rare,"Defender, Transform",,Creature,Wall
6068,Revealing Eye,B,1.0,,3.0,4.0,,"Menace
When this creature transforms into Revealing Eye, target opponent reveals their hand. You may choose a nonland card from it. If you do, that player discards that card, then draws a card.",rare,"Menace, Transform",,Creature,"Eye, Horror"
6069,Courier Bat,B,3.0,{2}{B},2.0,2.0,,"Flying
When Courier Bat enters the battlefield, if you gained life this turn, return up to one target creature card from your graveyard to your hand.",common,Flying,,Creature,Bat
6070,Demonic Bargain,B,3.0,{2}{B},,,,"Exile the top thirteen cards of your library, then search your library for a card. Put that card into your hand, then shuffle.",rare,,,Sorcery,
6071,Desperate Farmer,B,3.0,{2}{B},2.0,2.0,,"Lifelink
When another creature you control dies, transform Desperate Farmer.",common,"Lifelink, Transform",,Creature,"Human, Peasant"
6072,Depraved Harvester,B,3.0,,4.0,3.0,,Lifelink,common,Lifelink,,Creature,"Human, Knight"
6073,Diregraf Scavenger,B,4.0,{3}{B},2.0,3.0,,"Deathtouch
When Diregraf Scavenger enters the battlefield, exile up to one target card from a graveyard. If a creature card was exiled this way, each opponent loses 2 life and you gain 2 life.",common,Deathtouch,,Creature,"Zombie, Bear"
6074,Dread Fugue,B,1.0,{B},,,,"Cleave {2}{B} (You may cast this spell for its cleave cost. If you do, remove the words in square brackets.)
Target player reveals their hand. You choose a nonland card from it [with mana value 2 or less]. That player discards that card.",uncommon,Cleave,,Sorcery,
6075,Dreadfeast Demon,B,7.0,{5}{B}{B},6.0,6.0,,"Flying
At the beginning of your end step, sacrifice a non-Demon creature. If you do, create a token that's a copy of Dreadfeast Demon.",rare,Flying,,Creature,Demon
6076,Dying to Serve,B,3.0,{2}{B},,,,"Whenever you discard one or more cards, create a tapped 2/2 black Zombie creature token. This ability triggers only once each turn.",rare,,,Enchantment,
6077,Edgar's Awakening,B,5.0,{3}{B}{B},,,,"Return target creature card from your graveyard to the battlefield.
When you discard Edgar's Awakening, you may pay {B}. When you do, return target creature card from your graveyard to your hand.",uncommon,,,Sorcery,
6078,Falkenrath Forebear,B,3.0,{2}{B},3.0,1.0,,"Flying
Falkenrath Forebear can't block.
Whenever Falkenrath Forebear deals combat damage to a player, create a Blood token.
{B}, Sacrifice two Blood tokens: Return Falkenrath Forebear from your graveyard to the battlefield.",rare,Flying,,Creature,Vampire
6079,Fell Stinger,B,3.0,{2}{B},3.0,2.0,,"Deathtouch
Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Fell Stinger exploits a creature, target player draws two cards and loses 2 life.",uncommon,"Deathtouch, Exploit",,Creature,"Zombie, Scorpion"
6080,Gift of Fangs,B,1.0,{B},,,,"Enchant creature
Enchanted creature gets +2/+2 as long as it's a Vampire. Otherwise, it gets -2/-2.",common,Enchant,,Enchantment,Aura
6081,Gluttonous Guest,B,3.0,{2}{B},1.0,4.0,,"When Gluttonous Guest enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
Whenever you sacrifice a Blood token, you gain 1 life.",common,,,Creature,Vampire
6082,Graf Reaver,B,2.0,{1}{B},3.0,3.0,,"Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Graf Reaver exploits a creature, destroy target planeswalker.
At the beginning of your upkeep, Graf Reaver deals 1 damage to you.",rare,Exploit,,Creature,"Zombie, Warrior"
6083,Grisly Ritual,B,6.0,{5}{B},,,,"Destroy target creature or planeswalker. Create two Blood tokens. (They're artifacts with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")",common,,,Sorcery,
6084,Groom's Finery,B,2.0,{1}{B},,,,"Equipped creature gets +2/+0. It gets an additional +0/+2 and has deathtouch as long as an Equipment named Bride's Gown is attached to a creature you control.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",uncommon,Equip,,Artifact,Equipment
6085,Headless Rider,B,3.0,{2}{B},3.0,1.0,,"Whenever Headless Rider or another nontoken Zombie you control dies, create a 2/2 black Zombie creature token.",rare,,,Creature,Zombie
6086,Henrika Domnathi,B,4.0,{2}{B}{B},1.0,3.0,,"Flying
At the beginning of combat on your turn, choose one that hasn't been chosen —
• Each player sacrifices a creature.
• You draw a card and you lose 1 life.
• Transform Henrika Domnathi.",mythic,"Flying, Transform",Legendary,Creature,Vampire
6087,"Henrika, Infernal Seer",B,4.0,,3.0,4.0,,"Flying, deathtouch, lifelink
{1}{B}{B}: Each creature you control with flying, deathtouch, and/or lifelink gets +1/+0 until end of turn.",mythic,"Deathtouch, Flying, Lifelink",Legendary,Creature,Vampire
6088,Hero's Downfall,B,3.0,{1}{B}{B},,,,Destroy target creature or planeswalker.,uncommon,,,Instant,
6089,Innocent Traveler,B,4.0,{2}{B}{B},1.0,3.0,,"At the beginning of your upkeep, any opponent may sacrifice a creature. If no one does, transform Innocent Traveler.",uncommon,Transform,,Creature,Human
6090,Malicious Invader,B,4.0,,3.0,3.0,,"Flying
Malicious Invader gets +2/+0 as long as an opponent controls a Human.",uncommon,Flying,,Creature,Vampire
6091,Mindleech Ghoul,B,2.0,{1}{B},2.0,2.0,,"Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Mindleech Ghoul exploits a creature, each opponent exiles a card from their hand.",common,Exploit,,Creature,Zombie
6092,Parasitic Grasp,B,2.0,{1}{B},,,,"Cleave {1}{B}{B} (You may cast this spell for its cleave cost. If you do, remove the words in square brackets.)
Parasitic Grasp deals 3 damage to target [Human] creature. You gain 3 life.",uncommon,Cleave,,Instant,
6093,Path of Peril,B,3.0,{1}{B}{B},,,,"Cleave {4}{W}{B} (You may cast this spell for its cleave cost. If you do, remove the words in square brackets.)
Destroy all creatures [with mana value 2 or less].",rare,Cleave,,Sorcery,
6094,Persistent Specimen,B,1.0,{B},1.0,1.0,,{2}{B}: Return Persistent Specimen from your graveyard to the battlefield tapped.,common,,,Creature,Skeleton
6095,Pointed Discussion,B,3.0,{2}{B},,,,"You draw two cards, lose 2 life, then create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")",common,,,Sorcery,
6096,Ragged Recluse,B,2.0,{1}{B},2.0,1.0,,"At the beginning of your end step, if you discarded a card this turn, transform Ragged Recluse.",common,Transform,,Creature,"Human, Peasant"
6097,Odious Witch,B,2.0,,3.0,3.0,,"Whenever Odious Witch attacks, defending player loses 1 life and you gain 1 life.",common,,,Creature,"Human, Warlock"
6098,Restless Bloodseeker,B,2.0,{1}{B},1.0,3.0,,"At the beginning of your end step, if you gained life this turn, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
Sacrifice two Blood tokens: Transform Restless Bloodseeker. Activate only as a sorcery.",uncommon,Transform,,Creature,Vampire
6099,Bloodsoaked Reveler,B,2.0,,3.0,3.0,,"At the beginning of your end step, if you gained life this turn, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
{4}{B}: Each opponent loses 2 life and you gain 2 life.",uncommon,,,Creature,Vampire
6100,Rot-Tide Gargantua,B,5.0,{3}{B}{B},5.0,4.0,,"Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Rot-Tide Gargantua exploits a creature, each opponent sacrifices a creature.",common,Exploit,,Creature,"Zombie, Kraken"
6101,Skulking Killer,B,4.0,{3}{B},4.0,2.0,,"When Skulking Killer enters the battlefield, target creature an opponent controls gets -2/-2 until end of turn if that opponent controls no other creatures.",uncommon,,,Creature,"Vampire, Assassin"
6102,Sorin the Mirthless,B,4.0,{2}{B}{B},,,4.0,"[+1]: Look at the top card of your library. You may reveal that card and put it into your hand. If you do, you lose life equal to its mana value.
[−2]: Create a 2/3 black Vampire creature token with flying and lifelink.
[−7]: Sorin the Mirthless deals 13 damage to any target. You gain 13 life.",mythic,,Legendary,Planeswalker,Sorin
6103,"Toxrill, the Corrosive",B,7.0,{5}{B}{B},7.0,7.0,,"At the beginning of each end step, put a slime counter on each creature you don't control.
Creatures you don't control get -1/-1 for each slime counter on them.
Whenever a creature you don't control with a slime counter on it dies, create a 1/1 black Slug creature token.
{U}{B}, Sacrifice a Slug: Draw a card.",mythic,,Legendary,Creature,"Slug, Horror"
6104,Undead Butler,B,2.0,{1}{B},1.0,2.0,,"When Undead Butler enters the battlefield, mill three cards. (Put the top three cards of your library into your graveyard.)
When Undead Butler dies, you may exile it. When you do, return target creature card from your graveyard to your hand.",uncommon,Mill,,Creature,Zombie
6105,Undying Malice,B,1.0,{B},,,,"Until end of turn, target creature gains ""When this creature dies, return it to the battlefield tapped under its owner's control with a +1/+1 counter on it.""",common,,,Instant,
6106,Unhallowed Phalanx,B,5.0,{4}{B},1.0,13.0,,Unhallowed Phalanx enters the battlefield tapped.,common,,,Creature,"Zombie, Soldier"
6107,Vampire's Kiss,B,2.0,{1}{B},,,,"Target player loses 2 life and you gain 2 life. Create two Blood tokens. (They're artifacts with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")",common,,,Sorcery,
6108,Voldaren Bloodcaster,B,2.0,{1}{B},2.0,1.0,,"Flying
Whenever Voldaren Bloodcaster or another nontoken creature you control dies, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
Whenever you create a Blood token, if you control five or more Blood tokens, transform Voldaren Bloodcaster.",rare,"Flying, Transform",,Creature,"Vampire, Wizard"
6109,Bloodbat Summoner,B,2.0,,3.0,3.0,,"Flying
At the beginning of combat on your turn, up to one target Blood token you control becomes a 2/2 black Bat creature with flying and haste in addition to its other types.",rare,Flying,,Creature,"Vampire, Wizard"
6110,Wedding Security,B,5.0,{3}{B}{B},4.0,4.0,,"Whenever Wedding Security attacks, you may sacrifice a Blood token. If you do, put a +1/+1 counter on Wedding Security and draw a card.",uncommon,,,Creature,"Vampire, Soldier"
6111,Alchemist's Gambit,R,3.0,{1}{R}{R},,,,"Cleave {4}{U}{U}{R} (You may cast this spell for its cleave cost. If you do, remove the words in square brackets.)
Take an extra turn after this one. During that turn, damage can't be prevented. [At the beginning of that turn's end step, you lose the game.]
Exile Alchemist's Gambit.",rare,Cleave,,Sorcery,
6112,Alluring Suitor,R,3.0,{2}{R},2.0,3.0,,"When you attack with exactly two creatures, transform Alluring Suitor.",uncommon,Transform,,Creature,Vampire
6113,Deadly Dancer,R,3.0,,3.0,3.0,,"Trample
When this creature transforms into Deadly Dancer, add {R}{R}. Until end of turn, you don't lose this mana as steps and phases end.
{R}{R}: Deadly Dancer and another target creature each get +1/+0 until end of turn.",uncommon,"Trample, Transform",,Creature,Vampire
6114,Ancestral Anger,R,1.0,{R},,,,"Target creature gains trample and gets +X/+0 until end of turn, where X is 1 plus the number of cards named Ancestral Anger in your graveyard.
Draw a card.",common,,,Sorcery,
6115,Ballista Watcher,R,4.0,{2}{R}{R},4.0,3.0,,"{2}{R}, {T}: Ballista Watcher deals 1 damage to any target.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",uncommon,Daybound,,Creature,"Human, Soldier, Werewolf"
6116,Ballista Wielder,R,4.0,,5.0,5.0,,"{2}{R}: Ballista Wielder deals 1 damage to any target. A creature dealt damage this way can't block this turn.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",uncommon,Nightbound,,Creature,Werewolf
6117,Belligerent Guest,R,3.0,{2}{R},3.0,2.0,,"Trample
Whenever Belligerent Guest deals combat damage to a player, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")",common,Trample,,Creature,Vampire
6118,Blood Hypnotist,R,3.0,{2}{R},3.0,3.0,,"Blood Hypnotist can't block.
Whenever you sacrifice one or more Blood tokens, target creature can't block this turn. This ability triggers only once each turn.",uncommon,,,Creature,Vampire
6119,Blood Petal Celebrant,R,2.0,{1}{R},2.0,1.0,,"Blood Petal Celebrant has first strike as long as it's attacking.
When Blood Petal Celebrant dies, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")",common,,,Creature,Vampire
6120,Bloody Betrayal,R,3.0,{2}{R},,,,"Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. Create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")",common,,,Sorcery,
6121,Cemetery Gatekeeper,R,2.0,{1}{R},2.0,1.0,,"First strike
When Cemetery Gatekeeper enters the battlefield, exile a card from a graveyard.
Whenever a player plays a land or casts a spell, if it shares a card type with the exiled card, Cemetery Gatekeeper deals 2 damage to that player.",mythic,First strike,,Creature,Vampire
6122,"Chandra, Dressed to Kill",R,3.0,{1}{R}{R},,,3.0,"[+1]: Add {R}. Chandra, Dressed to Kill deals 1 damage to up to one target player or planeswalker.
[+1]: Exile the top card of your library. If it's red, you may cast it this turn.
[−7]: Exile the top five cards of your library. You may cast red spells from among them this turn. You get an emblem with ""Whenever you cast a red spell, this emblem deals X damage to any target, where X is the amount of mana spent to cast that spell.""",mythic,,Legendary,Planeswalker,Chandra
6123,Change of Fortune,R,4.0,{3}{R},,,,"Discard your hand, then draw a card for each card you've discarded this turn.",rare,,,Sorcery,
6124,Creepy Puppeteer,R,4.0,{3}{R},4.0,3.0,,"Haste
Whenever Creepy Puppeteer attacks, if you attacked with exactly one other creature this combat, you may have that creature's base power and toughness become 4/3 until end of turn.",rare,Haste,,Creature,"Human, Rogue"
6125,Curse of Hospitality,R,3.0,{2}{R},,,,"Enchant player
Creatures attacking enchanted player have trample.
Whenever a creature deals combat damage to enchanted player, that player exiles the top card of their library. Until end of turn, that creature's controller may play that card and they may spend mana as though it were mana of any color to cast that spell.",rare,Enchant,,Enchantment,"Aura, Curse"
6126,Daybreak Combatants,R,3.0,{2}{R},2.0,2.0,,"Haste
When Daybreak Combatants enters the battlefield, target creature gets +2/+0 until end of turn.",common,Haste,,Creature,"Human, Warrior"
6127,Dominating Vampire,R,3.0,{1}{R}{R},3.0,3.0,,"When Dominating Vampire enters the battlefield, gain control of target creature with mana value less than or equal to the number of Vampires you control until end of turn. Untap that creature. It gains haste until end of turn.",rare,,,Creature,Vampire
6128,End the Festivities,R,1.0,{R},,,,End the Festivities deals 1 damage to each opponent and each creature and planeswalker they control.,common,,,Sorcery,
6129,Falkenrath Celebrants,R,5.0,{4}{R},4.0,4.0,,"Menace (This creature can't be blocked except by two or more creatures.)
When Falkenrath Celebrants enters the battlefield, create two Blood tokens. (They're artifacts with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")",common,Menace,,Creature,Vampire
6130,Fearful Villager,R,3.0,{2}{R},2.0,3.0,,"Menace (This creature can't be blocked except by two or more creatures.)
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",common,"Daybound, Menace",,Creature,"Human, Werewolf"
6131,Fearsome Werewolf,R,3.0,,4.0,3.0,,"Menace (This creature can't be blocked except by two or more creatures.)
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",common,"Menace, Nightbound",,Creature,Werewolf
6132,Flame-Blessed Bolt,R,1.0,{R},,,,"Flame-Blessed Bolt deals 2 damage to target creature or planeswalker. If that creature or planeswalker would die this turn, exile it instead.",common,,,Instant,
6133,Frenzied Devils,R,5.0,{4}{R},3.0,3.0,,"Haste
Whenever you cast a noncreature spell, Frenzied Devils gets +2/+2 until end of turn.",uncommon,Haste,,Creature,Devil
6134,Honeymoon Hearse,R,3.0,{2}{R},5.0,5.0,,"Trample
Tap two untapped creatures you control: Honeymoon Hearse becomes an artifact creature until end of turn.",uncommon,Trample,,Artifact,Vehicle
6135,Hungry Ridgewolf,R,2.0,{1}{R},2.0,2.0,,"As long as you control another Wolf or Werewolf, Hungry Ridgewolf gets +1/+0 and has trample.",common,,,Creature,Wolf
6136,Ill-Tempered Loner,R,4.0,{2}{R}{R},3.0,3.0,,"Whenever Ill-Tempered Loner is dealt damage, it deals that much damage to any target.
{1}{R}: Ill-Tempered Loner gets +2/+0 until end of turn.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",rare,Daybound,,Creature,"Human, Werewolf"
6137,Howlpack Avenger,R,4.0,,4.0,4.0,,"Whenever a permanent you control is dealt damage, Howlpack Avenger deals that much damage to any target.
{1}{R}: Howlpack Avenger gets +2/+0 until end of turn.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",rare,Nightbound,,Creature,Werewolf
6138,Into the Night,R,4.0,{3}{R},,,,"It becomes night. Discard any number of cards, then draw that many cards plus one.",uncommon,,,Sorcery,
6139,Kessig Flamebreather,R,2.0,{1}{R},1.0,3.0,,"Whenever you cast a noncreature spell, Kessig Flamebreather deals 1 damage to each opponent.",common,,,Creature,"Human, Shaman"
6140,Kessig Wolfrider,R,1.0,{R},1.0,2.0,,"Menace
{2}{R}, {T}, Exile three cards from your graveyard: Create a 3/2 red Wolf creature token.",rare,Menace,,Creature,"Human, Knight"
6141,Lacerate Flesh,R,5.0,{4}{R},,,,"Lacerate Flesh deals 4 damage to target creature. Create a number of Blood tokens equal to the amount of excess damage dealt to that creature this way. (They're artifacts with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")",common,,,Sorcery,
6142,Lambholt Raconteur,R,4.0,{3}{R},2.0,4.0,,"Whenever you cast a noncreature spell, Lambholt Raconteur deals 1 damage to each opponent.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",uncommon,Daybound,,Creature,"Human, Werewolf"
6143,Lambholt Ravager,R,4.0,,4.0,4.0,,"Whenever you cast a noncreature spell, Lambholt Ravager deals 2 damage to each opponent.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",uncommon,Nightbound,,Creature,Werewolf
6144,Lightning Wolf,R,4.0,{3}{R},4.0,3.0,,{1}{R}: Lightning Wolf gains first strike until end of turn. Activate only as a sorcery.,common,,,Creature,Wolf
6145,Manaform Hellkite,R,4.0,{2}{R}{R},4.0,4.0,,"Flying
Whenever you cast a noncreature spell, create an X/X red Dragon Illusion creature token with flying and haste, where X is the amount of mana spent to cast that spell. Exile that token at the beginning of the next end step.",mythic,Flying,,Creature,Dragon
6146,Markov Retribution,R,3.0,{2}{R},,,,"Choose one or both —
• Creatures you control get +1/+0 until end of turn.
• Target Vampire you control deals damage equal to its power to another target creature.",uncommon,,,Sorcery,
6147,Olivia's Attendants,R,6.0,{4}{R}{R},6.0,6.0,,"Menace
Whenever Olivia's Attendants deals damage, create that many Blood tokens. (They're artifacts with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
{2}{R}: Olivia's Attendants deals 1 damage to any target.",rare,Menace,,Creature,Vampire
6148,Pyre Spawn,R,6.0,{4}{R}{R},6.0,4.0,,"When Pyre Spawn dies, it deals 3 damage to any target.",common,,,Creature,Elemental
6149,Reckless Impulse,R,2.0,{1}{R},,,,"Exile the top two cards of your library. Until the end of your next turn, you may play those cards.",common,,,Sorcery,
6150,Rending Flame,R,3.0,{2}{R},,,,"Rending Flame deals 5 damage to target creature or planeswalker. If that permanent is a Spirit, Rending Flame also deals 2 damage to that permanent's controller.",uncommon,,,Instant,
6151,Runebound Wolf,R,2.0,{1}{R},2.0,2.0,,"{3}{R}, {T}: Runebound Wolf deals damage equal to the number of Wolves and Werewolves you control to target opponent.",uncommon,,,Creature,Wolf
6152,Sanguine Statuette,R,2.0,{1}{R},,,,"When Sanguine Statuette enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
Whenever you sacrifice a Blood token, you may have Sanguine Statuette become a 3/3 Vampire artifact creature with haste until end of turn.",uncommon,,,Artifact,
6153,Stensia Uprising,R,4.0,{2}{R}{R},,,,"At the beginning of your end step, create a 1/1 red Human creature token. Then if you control exactly thirteen permanents, you may sacrifice Stensia Uprising. When you do, it deals 7 damage to any target.",rare,,,Enchantment,
6154,Vampires' Vengeance,R,3.0,{2}{R},,,,"Vampires' Vengeance deals 2 damage to each non-Vampire creature. Create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")",uncommon,,,Instant,
6155,Volatile Arsonist,R,5.0,{3}{R}{R},4.0,4.0,,"Menace, haste
Whenever Volatile Arsonist attacks, it deals 1 damage to each of up to one target creature, up to one target player, and/or up to one target planeswalker.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",mythic,"Daybound, Haste, Menace",,Creature,"Human, Werewolf"
6156,Dire-Strain Anarchist,R,5.0,,5.0,5.0,,"Menace, haste
Whenever Dire-Strain Anarchist attacks, it deals 2 damage to each of up to one target creature, up to one target player, and/or up to one target planeswalker.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",mythic,"Haste, Menace, Nightbound",,Creature,Werewolf
6157,Voldaren Epicure,R,1.0,{R},1.0,1.0,,"When Voldaren Epicure enters the battlefield, it deals 1 damage to each opponent. Create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")",common,,,Creature,Vampire
6158,Voltaic Visionary,R,2.0,{1}{R},3.0,1.0,,"{T}: Voltaic Visionary deals 2 damage to you. Exile the top card of your library. You may play that card this turn. Activate only as a sorcery.
When you play a card exiled with Voltaic Visionary, transform Voltaic Visionary.",uncommon,Transform,,Creature,"Human, Wizard"
6159,Volt-Charged Berserker,R,2.0,,4.0,3.0,,Volt-Charged Berserker can't block.,uncommon,,,Creature,"Human, Berserker"
6160,Weary Prisoner,R,4.0,{3}{R},2.0,6.0,,"Defender
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",common,"Daybound, Defender",,Creature,"Human, Werewolf"
6161,Wrathful Jailbreaker,R,4.0,,6.0,6.0,,"Wrathful Jailbreaker attacks each combat if able.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",common,Nightbound,,Creature,Werewolf
6162,Apprentice Sharpshooter,G,3.0,{2}{G},1.0,4.0,,"Reach
Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)",common,"Reach, Training",,Creature,"Human, Archer"
6163,Ascendant Packleader,G,1.0,{G},2.0,1.0,,"Ascendant Packleader enters the battlefield with a +1/+1 counter on it if you control a permanent with mana value 4 or greater.
Whenever you cast a spell with mana value 4 or greater, put a +1/+1 counter on Ascendant Packleader.",rare,,,Creature,Wolf
6164,Avabruck Caretaker,G,6.0,{4}{G}{G},4.0,4.0,,"Hexproof
At the beginning of combat on your turn, put two +1/+1 counters on another target creature you control.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",mythic,"Daybound, Hexproof",,Creature,"Human, Werewolf"
6165,Hollowhenge Huntmaster,G,6.0,,6.0,6.0,,"Hexproof
Other permanents you control have hexproof.
At the beginning of combat on your turn, put two +1/+1 counters on each creature you control.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",mythic,"Hexproof, Nightbound",,Creature,Werewolf
6166,Bramble Wurm,G,7.0,{6}{G},7.0,6.0,,"Reach, trample
When Bramble Wurm enters the battlefield, you gain 5 life.
{2}{G}, Exile Bramble Wurm from your graveyard: You gain 5 life.",uncommon,"Reach, Trample",,Creature,Wurm
6167,Cartographer's Survey,G,4.0,{3}{G},,,,Look at the top seven cards of your library. Put up to two land cards from among them onto the battlefield tapped. Put the rest on the bottom of your library in a random order.,uncommon,,,Sorcery,
6168,Cemetery Prowler,G,3.0,{1}{G}{G},3.0,4.0,,"Vigilance
Whenever Cemetery Prowler enters the battlefield or attacks, exile a card from a graveyard.
Spells you cast cost {1} less to cast for each card type they share with cards exiled with Cemetery Prowler.",mythic,Vigilance,,Creature,Wolf
6169,Cloaked Cadet,G,5.0,{4}{G},2.0,4.0,,"Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)
Whenever one or more +1/+1 counters are put on one or more Humans you control, draw a card. This ability triggers only once each turn.",uncommon,Training,,Creature,"Human, Ranger"
6170,Crawling Infestation,G,3.0,{2}{G},,,,"At the beginning of your upkeep, you may mill two cards. (You may put the top two cards of your library into your graveyard.)
Whenever one or more creature cards are put into your graveyard from anywhere during your turn, create a 1/1 green Insect creature token. This ability triggers only once each turn.",uncommon,Mill,,Enchantment,
6171,Cultivator Colossus,G,7.0,{4}{G}{G}{G},,,,"Trample
Cultivator Colossus's power and toughness are each equal to the number of lands you control.
When Cultivator Colossus enters the battlefield, you may put a land card from your hand onto the battlefield tapped. If you do, draw a card and repeat this process.",mythic,Trample,,Creature,"Plant, Beast"
6172,Dawnhart Disciple,G,2.0,{1}{G},2.0,2.0,,"Whenever another Human enters the battlefield under your control, Dawnhart Disciple gets +1/+1 until end of turn.",common,,,Creature,"Human, Warlock"
6173,Dig Up,G,1.0,{G},,,,"Cleave {1}{B}{B}{G} (You may cast this spell for its cleave cost. If you do, remove the words in square brackets.)
Search your library for a [basic land] card, [reveal it,] put it into your hand, then shuffle.",rare,Cleave,,Sorcery,
6174,Dormant Grove,G,4.0,{3}{G},,,,"At the beginning of combat on your turn, put a +1/+1 counter on target creature you control. Then if that creature has toughness 6 or greater, transform Dormant Grove.",uncommon,Transform,,Enchantment,
6175,Gnarled Grovestrider,G,4.0,,3.0,6.0,,"Vigilance
Other creatures you control have vigilance.",uncommon,Vigilance,,Creature,Treefolk
6176,Flourishing Hunter,G,6.0,{4}{G}{G},6.0,6.0,,"When Flourishing Hunter enters the battlefield, you gain life equal to the greatest toughness among other creatures you control.",common,,,Creature,"Wolf, Spirit"
6177,Glorious Sunrise,G,5.0,{3}{G}{G},,,,"At the beginning of combat on your turn, choose one —
• Creatures you control get +1/+1 and gain trample until end of turn.
• Target land gains ""{T}: Add {G}{G}{G}"" until end of turn.
• Draw a card if you control a creature with power 3 or greater.
• You gain 3 life.",rare,,,Enchantment,
6178,Hamlet Vanguard,G,3.0,{2}{G},1.0,1.0,,"Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)
Hamlet Vanguard enters the battlefield with two +1/+1 counters on it for each other nontoken Human you control.",rare,Ward,,Creature,"Human, Warrior"
6179,Hiveheart Shaman,G,4.0,{3}{G},3.0,5.0,,"Whenever Hiveheart Shaman attacks, you may search your library for a basic land card that doesn't share a land type with a land you control, put that card onto the battlefield, then shuffle.
{5}{G}: Create a 1/1 green Insect creature token. Put X +1/+1 counters on it, where X is the number of basic land types among lands you control. Activate only as a sorcery.",rare,,,Creature,"Human, Shaman"
6180,Hookhand Mariner,G,4.0,{3}{G},4.0,4.0,,"Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",common,Daybound,,Creature,"Human, Werewolf"
6181,Riphook Raider,G,4.0,,6.0,4.0,,"Riphook Raider can't be blocked by creatures with power 2 or less.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",common,Nightbound,,Creature,Werewolf
6182,Howling Moon,G,3.0,{2}{G},,,,"At the beginning of combat on your turn, target Wolf or Werewolf you control gets +2/+2 until end of turn.
Whenever an opponent casts their second spell each turn, create a 2/2 green Wolf creature token.",rare,,,Enchantment,
6183,Howlpack Piper,G,4.0,{3}{G},2.0,2.0,,"This spell can't be countered.
{1}{G}, {T}: You may put a creature card from your hand onto the battlefield. If it's a Wolf or Werewolf, untap Howlpack Piper. Activate only as a sorcery.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",rare,Daybound,,Creature,"Human, Werewolf"
6184,Wildsong Howler,G,4.0,,4.0,4.0,,"Whenever this creature enters the battlefield or transforms into Wildsong Howler, look at the top six cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",rare,Nightbound,,Creature,Werewolf
